ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
916,22558204471049402,226,49,48,48,2000,34,34,4.378098771364021,4.378098771364021,5.614709844115208,5.584962500721156,True,False
917,7910175000000000000,79102,59,58,57,2000,38,38,4.8017052773906475,4.801705277390648,5.882643049361842,5.832890014164741,True,False
918,9899146129447550,99,136,136,128,2000,84,78,4.492273226890539,4.395425030941832,7.087462841250339,7.0,True,False
919,7247617644750000000,72476,108,108,107,2000,46,46,4.968139242624423,4.968139242624422,6.754887502163468,6.741466986401147,True,False
920,19998048245879856878,199980,152,152,151,2000,55,55,5.257541268246371,5.25754126824637,7.247927513443585,7.2384047393250786,True,False
921,15475081148764315000,154751,152,150,150,2000,57,57,5.334871118086637,5.334871118086637,7.247927513443585,7.22881869049588,True,False
922,993216132288104081,9932,22,21,21,30,19,19,4.1578242712232685,4.157824271223269,4.459431618637297,4.392317422778761,False,False
923,917896455354931,9,0,0,0,0,0,0,0.0,0.0,0,0,False,True
924,2990672909609710493,29907,125,118,118,2000,59,59,5.614603975814616,5.614603975814616,6.965784284662087,6.882643049361842,True,False
925,29979229948362405,300,61,61,60,2000,34,34,4.381961493099248,4.381961493099248,5.930737337562887,5.906890595608519,True,False
926,3829768071770392988,38298,83,83,83,2000,35,35,4.6955982523971445,4.695598252397145,6.3750394313469245,6.3750394313469245,True,False
927,194218037902862748,1942,27,27,27,1874,25,25,4.479557333986251,4.47955733398625,4.754887502163468,4.754887502163468,False,False
928,18908851975442507,189,12,12,12,13,12,12,3.493205687488945,3.493205687488945,3.584962500721156,3.584962500721156,False,False
929,1993944753680247228,19939,90,90,90,2000,57,57,5.329791145293777,5.329791145293777,6.491853096329675,6.491853096329675,True,False
930,613585703073367846,6136,73,73,72,2000,30,30,4.527499115260266,4.527499115260265,6.189824558880018,6.169925001442312,True,False
931,668665500000000000000,6686655,109,109,107,0,0,0,0.0,0.0,6.768184324776926,6.741466986401147,False,True
932,121700000000000000000,1217000,106,106,104,0,0,0,0.0,0.0,6.727920454563199,6.700439718141092,False,True
933,251000000000000000000,2510000,116,116,116,0,0,0,0.0,0.0,6.857980995127572,6.857980995127572,False,True
934,108404895416790000,1084,82,82,81,2000,40,39,4.535568902914081,4.479502015384655,6.357552004618084,6.339850002884624,True,False
935,99838278750000000000,998383,180,180,176,2000,70,70,5.943690845603662,5.943690845603662,7.491853096329675,7.459431618637297,True,False
936,3086532178161334742,30865,52,52,51,2000,43,43,4.916666983162593,4.916666983162592,5.700439718141092,5.672425341971495,True,False
937,39369206722740606,394,39,39,39,2000,36,36,4.533205343128139,4.533205343128139,5.285402218862249,5.285402218862249,True,False
938,110335720591535428,1103,20,20,20,34,17,17,3.89513913219562,3.8951391321956192,4.321928094887363,4.321928094887363,False,False
939,12771661502080108,128,24,24,24,0,0,0,0.0,0.0,4.584962500721156,4.584962500721156,False,False
940,1047375000000000000,10474,29,29,29,1217,26,26,4.609818248101626,4.609818248101627,4.857980995127572,4.857980995127572,False,False
941,11910877854982151183,119109,68,68,68,2000,49,49,5.17709062499206,5.177090624992059,6.087462841250339,6.087462841250339,True,False
942,504457552776432474,5045,35,35,34,123,25,24,4.345438767681592,4.251182267768531,5.129283016944966,5.087462841250339,False,False
943,973491196001345236,9735,41,41,41,2000,38,38,4.795371535023909,4.795371535023908,5.357552004618084,5.357552004618084,True,False
944,44650148505029009,447,58,57,57,2000,40,40,4.466129103562244,4.466129103562244,5.857980995127572,5.832890014164741,True,False
945,1228083721534655,12,7,7,7,0,0,0,0.0,0.0,2.807354922057604,2.807354922057604,False,False
946,48451750791913372,485,12,12,12,0,0,0,0.0,0.0,3.584962500721156,3.584962500721156,False,False
947,2525099183154594,25,48,48,48,2000,46,46,4.420031089298894,4.420031089298894,5.584962500721156,5.584962500721156,True,False
948,79865655887342198595,798657,124,124,124,2000,69,69,5.894806615741761,5.89480661574176,6.954196310386875,6.954196310386875,True,False
