ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
130,2484159628208052481,24842,542,541,501,2000,80,79,4.946121875412537,4.945763398112242,9.08214904135387,8.968666793195208,True,False
131,190476190476190476,1905,737,732,677,2000,47,46,4.612099993782518,4.583635610915627,9.52552080909507,9.403012023574997,True,False
132,18154500000000000000,181545,461,459,420,2000,60,60,5.065378960038088,5.065378960038088,8.848622940429339,8.714245517666123,True,False
133,1321961028053561596,13220,1441,1426,1291,2000,86,85,5.2335063998972196,5.228402320712274,10.492854620174748,10.33427328530719,True,False
134,157538771988297563,1575,953,931,875,2000,62,61,4.573532235682461,4.561774568845797,9.896332403909941,9.77313920671969,True,False
135,174407806635760046,1744,74,74,74,1008,61,61,4.741754512448172,4.741754512448171,6.20945336562895,6.20945336562895,False,False
136,360097500000000000,3601,914,913,863,2000,80,80,4.618826874288133,4.618826874288133,9.83605035505807,9.753216749178955,True,False
137,2988511163468304294,29885,675,675,615,2000,57,57,5.13085572544865,5.13085572544865,9.398743691938193,9.264442600226602,True,False
138,206647927144858,2,12,11,11,31,11,11,3.218034987747844,3.218034987747844,3.584962500721156,3.4594316186372973,False,False
139,6720742916880043578,67207,247,247,218,2000,55,54,4.805374321125842,4.764850651138495,7.948367231584678,7.768184324776926,True,False
140,212852384018894267,2129,13,13,13,0,0,0,0.0,0.0,3.700439718141092,3.700439718141092,False,False
141,131340452963162,1,4,0,0,0,0,0,0.0,0.0,2.0,0,False,True
142,48963198167304242,490,627,621,590,2000,87,86,4.760095116547917,4.745475707207821,9.29232163280204,9.204571144249204,True,False
143,11379023282168886,114,511,509,498,2000,97,97,4.584221993352654,4.584221993352653,8.997179480937621,8.960001932068081,True,False
144,59850000000000000,599,519,518,512,2000,65,65,4.7010107831993135,4.7010107831993135,9.019590728357882,9.0,True,False
145,8796423825000000000,87964,1578,1577,1414,2000,159,159,5.969342773362453,5.9693427733624524,10.623881490013458,10.4655664048094,True,False
146,19465282026237401,195,428,427,412,2000,45,45,4.373514073816395,4.373514073816394,8.741466986401146,8.686500527183219,True,False
147,99750000000000000,998,112,112,107,2000,57,56,4.8289419579122494,4.8285647072797,6.807354922057604,6.741466986401147,True,False
148,28448259908316370,284,349,349,346,2000,39,39,4.322414808601917,4.322414808601916,8.447083226209653,8.434628227636725,True,False
149,49875000000000000,499,20,20,20,0,0,0,0.0,0.0,4.321928094887363,4.321928094887363,False,False
150,14478712500000000000,144787,792,792,693,2000,86,86,5.126937210016722,5.12693721001672,9.62935662007961,9.436711542137214,True,False
151,38318966319700305,383,699,699,635,2000,152,131,4.538535486500566,4.491832534609048,9.449148645375436,9.310612781659529,True,False
152,349025131356349659,3490,1117,1096,1027,2000,62,60,4.483547327781824,4.470041576178759,10.125413470483315,10.004220466318195,True,False
153,22709950225515000,227,528,521,503,2000,62,61,4.372109597909862,4.3687508491500395,9.044394119358454,8.974414589805527,True,False
154,9462641826743537,95,247,242,236,2000,39,38,4.193825296801629,4.138533640726006,7.948367231584678,7.882643049361842,True,False
155,90225563909774436,902,466,466,458,2000,56,56,4.740532364148562,4.740532364148562,8.86418614465428,8.839203788096944,True,False
156,125000000000000000,1250,165,165,161,2000,48,48,4.5979028153607935,4.5979028153607935,7.366322214245816,7.330916878114617,True,False
157,171330600000000000000,1713306,1091,1091,970,0,0,0,0.0,0.0,10.091435386323607,9.92184093707449,False,True
158,672680378801895868,6727,1122,1111,1028,2000,78,78,5.288868865305918,5.288868865305919,10.131856960608793,10.005624549193879,True,False
159,18356238397565005488,183562,1632,1631,1448,2000,170,170,6.13988806519596,6.139888065195959,10.672425341971495,10.499845887083206,True,False
160,4866113740484581,49,140,136,133,2000,63,62,4.515182505140384,4.513590619770885,7.129283016944966,7.05528243550119,True,False
161,29974609098217859730,299746,1420,1419,1277,2000,97,96,5.523362687288998,5.512938554653065,10.471675214392045,10.318542809702723,True,False
162,6250702901547069940,62507,669,669,599,2000,91,91,5.301149816269883,5.301149816269883,9.38586240064146,9.226412192788786,True,False
163,1670078872872697823,16701,143,143,133,2000,55,53,4.825822952351328,4.783603811983562,7.159871336778389,7.05528243550119,True,False
164,13721882715441384,137,391,388,383,2000,79,79,4.578458452008311,4.578458452008311,8.611024797307353,8.581200581924957,True,False
165,19950000000000000,200,438,435,428,2000,78,78,4.521481083092931,4.52148108309293,8.774787059601174,8.741466986401146,True,False
166,2102941870146187588,21029,1163,1163,1046,2000,121,104,4.634345118768115,4.593681092067251,10.183635381473218,10.030667136246942,True,False
167,10051486619315517678,100515,15,15,15,1,7,7,2.807354922057604,2.807354922057604,3.9068905956085187,3.9068905956085187,False,False
168,10074750000000000000,100748,1664,1650,1486,2000,92,91,5.256851394529779,5.251239486044369,10.700439718141093,10.537218400538595,True,False
169,2960986769707050000,29610,259,259,229,2000,94,91,5.010989985084884,4.988193661782757,8.016808287686555,7.839203788096944,True,False
170,4987500000000000,50,284,284,253,2000,71,53,4.346033900021766,4.062008948576215,8.149747119504681,7.98299357469431,True,False
171,100174181605211706,1002,137,136,131,2000,64,62,4.760342411855717,4.747500136316934,7.098032082960526,7.03342300153745,True,False
172,996026793195630000,9960,1032,1031,931,2000,44,44,4.530395425695466,4.530395425695467,10.011227255423254,9.862637357558794,True,False
173,754775775234742884,7548,334,333,308,2000,67,67,4.730987757343388,4.730987757343389,8.383704292474052,8.266786540694902,True,False
174,164722070797244261,1647,35,35,33,98,22,20,4.051036235897878,3.810357778694778,5.129283016944966,5.044394119358453,False,False
175,32062924896921128470,320629,766,765,662,2000,78,76,5.196758470523923,5.193584838834782,9.581200581924957,9.370687406807217,True,False
176,4309988481947273479,43100,223,222,193,2000,57,56,4.9279246276649715,4.8991719653106856,7.800899899920305,7.592457037268081,True,False
177,99750000000000000,998,224,224,218,2000,84,84,4.7286600650848545,4.7286600650848545,7.807354922057604,7.768184324776926,True,False
178,5481262500000000000,54813,569,569,507,2000,38,38,4.561063755515323,4.561063755515324,9.152284842306582,8.985841937003341,True,False
179,426930000000000000,4269,390,390,362,2000,80,80,4.8657229843523,4.8657229843523,8.60733031374961,8.499845887083206,True,False
180,1418105987507637942,14181,447,447,394,2000,68,68,4.675857823724264,4.675857823724264,8.804131021183318,8.622051819456376,True,False
181,2492114895250230372,24921,1019,1019,926,2000,85,85,5.189240193014182,5.189240193014181,9.992938336165814,9.854868383260236,True,False
182,1097250000000000000,10973,905,905,838,2000,94,93,5.47918190551356,5.446984925714633,9.821773981970567,9.710806433699352,True,False
183,397070847586059113,3971,1107,1107,1024,2000,123,108,4.952606233806897,4.9253054228833415,10.112439506781552,10.0,True,False
184,174542550000000000000,1745426,930,930,819,0,0,0,0.0,0.0,9.861086905995395,9.677719641641009,False,True
185,3729914512996178,37,93,89,87,2000,42,41,4.259003856365768,4.197493125420001,6.539158811108031,6.442943495848728,True,False
186,1702576033692500631,17026,202,200,185,2000,49,49,4.79992861376849,4.799928613768489,7.658211482751795,7.531381460516312,True,False
187,969162561089307593,9692,1203,1193,1102,2000,67,67,4.592375990255612,4.592375990255612,10.232420927176076,10.105908508571158,True,False
188,500000000000000000,5000,1016,1009,917,2000,60,59,4.606549785040037,4.602392501978014,9.988684686772165,9.840777923595054,True,False
189,110722500000000000,1107,280,280,255,2000,48,48,4.512727804835837,4.512727804835838,8.129283016944967,7.994353436858858,True,False
190,139650000000000000,1397,468,468,454,2000,61,61,4.665776096271392,4.665776096271391,8.870364719583405,8.826548487290914,True,False
191,20920979758817898534,209210,841,841,742,2000,77,77,5.001697714381114,5.001697714381114,9.715961990255144,9.535275376620802,True,False
192,3759853519959771782,37599,2,2,2,0,0,0,0.0,0.0,1.0,1.0,False,False
193,5531836591019833036,55318,3,3,3,0,0,0,0.0,0.0,1.584962500721156,1.584962500721156,False,False
194,4471451010171429290,44715,14,14,14,1,7,7,2.807354922057604,2.807354922057604,3.807354922057604,3.807354922057604,False,False
195,9725625000000000000,97256,679,679,593,2000,90,90,5.426720266313598,5.426720266313599,9.407267764244732,9.211888294546004,True,False
196,44947214173094459051,449472,820,820,718,2000,69,69,5.216194007169598,5.216194007169598,9.679480099505446,9.487840033823051,True,False
197,1503759398496240601,15038,773,772,715,2000,56,56,4.869532535499372,4.8695325354993715,9.594324603924848,9.481799431665753,True,False
198,40100250626566416,401,376,376,372,2000,73,73,4.582384296516261,4.58238429651626,8.554588851677638,8.539158811108031,True,False
199,2558237521546185715,25582,1321,1320,1199,2000,108,108,4.90942610553345,4.909426105533449,10.367414751246828,10.227615943414223,True,False
200,521211203914015066,5212,1052,1051,968,2000,130,130,5.23066378986989,5.230663789869889,10.038918989292302,9.918863237274595,True,False
201,219885441596981969,2199,879,878,800,2000,127,127,4.447809248771402,4.447809248771403,9.779719355143405,9.643856189774725,True,False
202,5446350000000000,54,233,231,225,2000,40,40,4.120116193535448,4.120116193535448,7.864186144654281,7.813781191217037,True,False
203,4762038137781656498,47620,18,18,18,2,11,11,3.3927474104487847,3.3927474104487847,4.169925001442312,4.169925001442312,False,False
204,199500000000000000,1995,8,8,8,0,0,0,0.0,0.0,3.0,3.0,False,False
205,1682226756932429,17,130,111,110,2000,53,53,4.263387857090207,4.263387857090207,7.022367813028454,6.78135971352466,True,False
206,19948499062026472032,199485,1295,1294,1191,2000,87,87,5.692926550383286,5.692926550383288,10.338736382573916,10.217957697864113,True,False
207,44388750000000000000,443888,1411,1410,1277,2000,79,79,5.374301159240878,5.374301159240879,10.462502272597265,10.318542809702723,True,False
208,3889537894305528074,38895,1328,1308,1176,2000,88,88,4.9438168316214846,4.9438168316214846,10.375039431346925,10.199672344836364,True,False
209,3635898199494774240,36359,1441,1440,1307,2000,178,178,6.365587833598448,6.365587833598449,10.492854620174748,10.352043425795433,True,False
210,899180795190601842,8992,1238,1236,1141,2000,102,102,4.782220150331345,4.782220150331345,10.273795599214264,10.156083076288681,True,False
211,538650000000000000,5387,1229,1209,1113,2000,67,66,4.780321967943063,4.771841996779176,10.263269200372662,10.12023787734196,True,False
212,99324393171994703,993,853,833,796,2000,63,62,4.630104463132297,4.624221321947649,9.73640193131829,9.63662462054365,True,False
213,99354997575989851,994,823,803,771,2000,64,63,4.620213503032044,4.615374368284794,9.684748620421626,9.590587049915035,True,False
214,13342099515318794,133,546,544,530,2000,96,96,4.33205311687779,4.332053116877789,9.092757140919852,9.049848549450562,True,False
215,1221303345913062,12,119,100,99,2000,55,55,4.214199773047044,4.214199773047044,6.894817763307944,6.6293566200796095,True,False
216,33316500000000000000,333165,841,841,748,2000,77,77,5.213110508089013,5.2131105080890165,9.715961990255144,9.546894459887637,True,False
217,3030122460955539380,30301,231,231,207,2000,55,55,5.067682770561096,5.067682770561095,7.851749041416057,7.693486957499325,True,False
218,42892500000000000,429,525,520,498,2000,49,47,4.540936925486044,4.5057324831442385,9.036173612553485,8.960001932068081,True,False
219,197430501589824035,1974,346,346,317,2000,54,54,4.529246424905855,4.529246424905854,8.434628227636725,8.308339030139408,True,False
220,94365217085907414,944,220,220,207,2000,62,62,4.729865872775544,4.729865872775543,7.78135971352466,7.693486957499325,True,False
221,997500000000000,10,91,85,83,2000,69,67,4.309073063177099,4.227618069883217,6.507794640198696,6.3750394313469245,True,False
222,2513700000000000000,25137,202,202,185,2000,42,42,4.680876000163501,4.680876000163502,7.658211482751795,7.531381460516312,True,False
223,6324685822906076,63,431,431,398,2000,139,124,4.441640004232339,4.354411019302954,8.751544059089099,8.63662462054365,True,False
224,800763080114454818,8008,380,380,357,2000,48,48,4.9128605354485595,4.9128605354485595,8.569855608330949,8.479780264029099,True,False
225,596971751181535892,5970,291,291,257,2000,58,58,4.796320736319869,4.796320736319869,8.184875342908283,8.005624549193879,True,False
226,3814440000000000000,38144,1408,1388,1256,2000,82,82,5.431372898681595,5.431372898681595,10.459431618637296,10.294620748891626,True,False
