ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
8792,9627343331000430000,9627,100,100,100,2000,48,48,5.259694431615487,5.259694431615487,6.643856189774724,6.643856189774724,True,False
8793,389025000000000000,389,15663,15074,13049,2000,916,899,4.513857592932962,4.510348539757707,13.935072944069084,13.671651630764579,True,False
8794,15760500000000000000,15761,27743,27159,21782,2000,938,922,5.600600651460613,5.599598142292496,14.759836182030888,14.41084880640551,True,False
8795,208576412155460574,209,10134,9565,8589,2000,864,848,4.535419095061076,4.53170122813785,13.306916113522542,13.068274455720509,True,False
8796,133966695642723109,134,8863,8299,7555,2000,848,832,4.610504546369242,4.6058889194756025,13.113579397950534,12.883216040052192,True,False
8797,196003916263805197,196,7914,7410,6642,2000,682,674,4.417927082710105,4.415300353786563,12.950191349972702,12.697402007502708,True,False
8798,501253132832080200,501,9140,8639,7516,2000,592,584,4.552407451912909,4.549856351346996,13.157978449945432,12.875749351420055,True,False
8799,405680059457049005,406,8299,7802,6856,2000,584,577,4.5518545365671494,4.54946795837837,13.018721791970178,12.7431513941125,True,False
8800,889305949455302,1,846,284,282,284,284,282,8.149747119504681,8.13566261246243,9.72451385311995,8.139551352398794,False,False
8801,20227869495943200000,20228,31463,30874,24651,2000,941,924,5.510662021367756,5.5095241564127555,14.941368617969115,14.58935855214769,True,False
8802,4718175000000000000,4718,28963,28372,23011,2000,926,909,4.926128651331818,4.924079647098976,14.82192342468336,14.490036060360147,True,False
8803,2379892661221401547,2380,25606,25015,20544,2000,924,907,4.8345131665942525,4.8322971509362835,14.644194281806321,14.326429487122303,True,False
8804,5782876760670939666,5783,29878,29287,23671,2000,924,907,4.883099145768746,4.880945369461888,14.866795958511538,14.530833034695343,True,False
8805,2473800000000000000,2474,25553,24962,20483,2000,923,906,4.789067980913279,4.786728969553196,14.641205057446104,14.322139411691815,True,False
8806,6700474630278473,7,1916,1595,1557,2000,471,464,4.530560971159824,4.52350158290004,10.90388184573618,10.604553229079038,True,False
8807,75586614510584607,76,8745,8167,7575,2000,891,875,4.558511373770212,4.5553574293875005,13.094242668809015,12.887030173247675,True,False
8808,199968923763226935,200,2992,2850,2581,2000,230,225,4.4454754046578495,4.440135763237443,11.546894459887637,11.33371442609397,True,False
8809,507228750000000000,507,5693,5460,4776,2000,388,381,4.672555605701255,4.669534184882306,12.474973384391147,12.221587121264806,True,False
8810,43318850531855509965,43319,0,0,0,0,0,0,0.0,0.0,0,0,False,True
8811,488595809100000000,489,16723,16133,13871,2000,917,900,4.557867595802731,4.554628521713858,14.029546060513937,13.759784178965518,True,False
8812,126915342386772870,127,714,692,644,2000,97,95,4.288618292574504,4.271827413109325,9.479780264029099,9.330916878114618,True,False
8813,65100490262301971898,65100,34178,33589,26770,2000,949,932,5.765841088979836,5.7649258645650026,15.06078035659561,14.70832951852814,True,False
8814,66753102445231604,67,2863,2685,2495,2000,298,292,4.496549399548915,4.492661423367731,11.483311954999353,11.284824100224624,True,False
8815,2211595192289405345,2212,19627,19046,15800,2000,901,885,4.9361400091061025,4.934056908667725,14.260552052308645,13.947636937951827,True,False
8816,5312604204741736742,5313,27224,26635,21473,2000,924,907,4.879176910840761,4.877071812312329,14.73259143596501,14.390236144233302,True,False
8817,418950000000000000,419,14008,13427,11707,2000,890,874,4.400301718000278,4.394446420253775,13.773963368433558,13.515083802132708,True,False
8818,27730500000000000000,27731,25335,24754,19907,2000,932,916,5.866875268752439,5.866055510672767,14.628844208409904,14.280988201751555,True,False
8819,2354100000000000000,2354,19348,18767,15587,2000,902,886,5.010520630514682,5.008703786868964,14.239896822445862,13.928055661555316,True,False
8820,9975000000000000000,9975,22484,21904,17804,2000,914,898,5.479695848929567,5.478557255557005,14.456611099574918,14.119913785452269,True,False
8821,13466250000000000000,13466,22690,22110,17905,2000,908,892,5.278494408970247,5.277107836432172,14.4697689885597,14.128074898207887,True,False
8822,2248365000000000000,2248,18468,17889,14888,2000,896,880,4.839927658139267,4.837719361798892,14.172740017049366,13.861862340059151,True,False
8823,4488750000000000,4,2770,2191,2137,2000,883,867,5.514071753275478,5.50092854845729,11.43567026093655,11.061371192659811,True,False
8824,49875000000000000,50,5146,4649,4322,2000,581,574,4.432876292832221,4.429414889738481,12.3292357417338,12.077483356859508,True,False
8825,92468250000000000,92,3601,3393,3120,2000,361,354,4.370645200588266,4.364998705517161,11.81418188419028,11.60733031374961,True,False
8826,12708150000000000000,12708,6502,6329,5222,2000,312,306,5.23530681182148,5.233698352401603,12.666667840690355,12.350386742312843,True,False
8827,1380540000000000000,1381,6083,5885,5007,2000,356,349,4.776300143904953,4.773714894154258,12.570567288872004,12.289730740083755,True,False
8828,456855000000000000,457,4885,4688,4141,2000,352,345,4.635815399115845,4.632712720156556,12.254142846855748,12.01576348736988,True,False
8829,5066800171540808974,5067,10654,10260,8490,2000,510,503,4.7345338460964435,4.73262312501647,13.37910756556115,13.0515488384404,True,False
8830,1994796176295380738,1995,7989,7694,6524,2000,410,403,4.499039793950262,4.495808186873476,12.96379921393177,12.671541066711884,True,False
8831,308742373335921537,309,9987,9425,8347,2000,839,824,4.469817294609306,4.4657206111613945,13.285835655861419,13.027042055565033,True,False
8832,431435587955967146,431,14057,13476,11756,2000,892,876,4.4370594889395365,4.432960575571316,13.779001111446892,13.521109643651332,True,False
8833,79587260277475706543,79587,28773,28192,22589,2000,959,943,6.1984045861264825,6.197780094357495,14.812428030222833,14.463332784544546,True,False
8834,36631705601539701946,36632,33876,33286,26518,2000,935,918,5.313705296401056,5.312347192414793,15.047975914170848,14.694684350366172,True,False
8835,99750000000000,0,61,0,0,0,0,0,0.0,0.0,5.930737337562887,0,False,True
8836,4968785482891650000,4969,27987,27397,22162,2000,925,908,4.96602126745478,4.964107593713555,14.772469228479435,14.435800462194786,True,False
8837,47780250000000000,48,1377,1296,1219,2000,152,150,4.340200293037372,4.335624942737115,10.427312844134963,10.251482410620213,True,False
8838,3666118238161408,4,888,695,677,2000,311,304,4.960594315723492,4.946609264122622,9.794415866350105,9.403012023574997,True,False
8839,12130138454065962223,12130,26517,25936,20861,2000,931,915,5.3821882154790135,5.380973031216762,14.69462994497196,14.348520696585535,True,False
8840,997500000000000,1,121,61,61,61,61,61,5.930737337562885,5.930737337562885,6.918863237274595,5.930737337562887,False,False
8841,107534772144243347,108,9500,8924,8182,2000,882,866,4.454348301461006,4.449511576122419,13.213711798105672,12.998237821888047,True,False
8842,302902992644462365771,302903,29888,29307,23489,0,0,0,0.0,0.0,14.867278739709661,14.519697674178808,False,True
8843,578347887922974586,578,3835,3692,3239,2000,237,232,4.585456236408313,4.581801012016714,11.905010862390295,11.661332752795186,True,False
8844,169564891133420212,170,2905,2763,2513,2000,233,229,4.584679461894634,4.581894969002473,11.50432244829189,11.295194955880655,True,False
8845,371569950776750775,372,3287,3148,2799,2000,221,217,4.552650892828108,4.549498556158552,11.68255574108031,11.450695771572915,True,False
8846,1440534688919230601,1441,3943,3822,3282,2000,201,197,4.629467786164006,4.626335709131755,11.945077995107816,11.680359523513713,True,False
8847,1969739247150595108,1970,3931,3813,3259,2000,199,195,4.7227762878005,4.719951262787258,11.940680648424093,11.670213636738564,True,False
8848,194568867218920942,195,2397,2285,2069,2000,176,173,4.367373867744282,4.363038366660408,11.227014193649133,11.014717929860009,True,False
8849,159171000403707023,159,2299,2190,1990,2000,175,172,4.4891316751940655,4.485650522380398,11.16679075071818,10.958552715431011,True,False
8850,2534987522232086406,2535,3281,3190,2708,2000,166,164,4.721301029837461,4.719410279741447,11.67991987851842,11.403012023574997,True,False
8851,495294656024690245,495,2412,2326,2052,2000,164,162,4.584948426866963,4.582626557762333,11.236014191900084,11.002815015607053,True,False
8852,2284436561528670849,2284,2555,2502,2148,2000,132,130,4.8018715067699045,4.79923193965891,11.319107575824983,11.068778277985412,True,False
8853,571922393302578549,572,1983,1932,1706,2000,132,130,4.808560102375379,4.805767481339425,10.953468962228849,10.73640193131829,True,False
8854,684842394884697624,685,1927,1879,1659,2000,125,123,4.747676955773821,4.744305966553655,10.912140856295721,10.696098170955864,True,False
8855,2659677673943799877,2660,2337,2290,1966,2000,124,122,4.744425579096707,4.740839366298999,11.190442018782825,10.94104760634058,True,False
8856,216498892720288376,216,1389,1345,1221,2000,118,116,4.499272386167506,4.4933694084910405,10.439830883981392,10.253847484987404,True,False
8857,521778396365467962,522,1649,1610,1433,2000,122,120,4.692672970775821,4.687246878111415,10.687375683437468,10.484822894262146,True,False
8858,2230880596217008120,2231,1936,1900,1657,2000,124,122,4.737286548573483,4.730399171554202,10.918863237274595,10.694357887221452,True,False
8859,1768279811950242848,1768,1720,1687,1480,2000,122,120,4.5828771108593465,4.574624728245084,10.74819284958946,10.531381460516313,True,False
8860,3438975504977168396,3439,1745,1718,1501,2000,132,130,4.685581492097171,4.6780599900869335,10.769011321097015,10.55170826162069,True,False
8861,1630770298483809800,1631,1554,1527,1345,2000,125,123,4.341225125636379,4.328449520577204,10.60177078840771,10.393390457443987,True,False
8862,3403702066955660565,3404,1647,1620,1417,2000,124,122,4.567447486371308,4.558430895380489,10.685624839726355,10.468624042918018,True,False
8863,418563065923409477,419,1095,1069,969,2000,121,119,4.577364273530396,4.561160734463808,10.096715154488535,9.92035285541508,True,False
8864,750365717692082593,750,1137,1113,1001,2000,114,112,4.638736681894773,4.63040702648835,10.151016538892248,9.967226258835993,True,False
8865,1617166275159938997,1617,1282,1260,1120,2000,105,103,4.341684860013221,4.328068846180782,10.324180546618742,10.129283016944967,True,False
8866,2023002246597627538,2023,1006,985,892,2000,92,92,4.775840634000632,4.775840634000629,9.974414589805527,9.800899899920305,True,False
8867,1603913670003381978,1604,930,909,827,2000,75,75,4.243051061836246,4.243051061836246,9.861086905995395,9.691743519171276,True,False
8868,1948829460290605356,1949,900,881,800,2000,76,76,4.5102801514626965,4.510280151462696,9.813781191217037,9.643856189774725,True,False
8869,916599746521162165,917,567,555,520,2000,61,61,4.591260253923914,4.591260253923915,9.147204924942228,9.022367813028454,True,False
8870,2570914195426023884,2571,645,636,584,2000,64,64,4.784069680034452,4.7840696800344515,9.333155350310616,9.189824558880018,True,False
8871,547926035315730725,548,227,224,214,2000,43,43,4.531124164055372,4.53112416405537,7.826548487290915,7.741466986401147,True,False
8872,769756234046825792,770,34,34,34,2000,29,29,4.4994142112194115,4.499414211219412,5.087462841250339,5.087462841250339,True,False
8873,3950714227373399245,3951,9734,9389,7840,2000,494,487,4.7885822032685486,4.7866399660149375,13.248817059278503,12.936637939002571,True,False
8874,50423251704221070480,50423,31405,30818,24584,2000,950,934,5.886652842833075,5.8858451512983505,14.938706648887502,14.585432051592962,True,False
8875,4501992774814590830350,4501993,33624,33037,26341,0,0,0,0.0,0.0,15.037203741151973,14.685022496125486,False,True
8876,61917257353487591,62,2559,2404,2233,2000,260,255,4.483597065121001,4.479288431593267,11.321364432039447,11.124767535822473,True,False
8877,20795403551677406972,20795,21739,21161,17162,2000,923,907,5.788182081239316,5.787284855105925,14.407997957070947,14.066930068864098,True,False
8878,4475532965867614,4,2483,1923,1871,2000,814,799,5.4412334534056,5.428915127913367,11.27786854617684,10.869593843240784,True,False
8879,74413500000000000,74,4938,4550,4197,2000,504,497,4.516655678644001,4.513892180619843,12.269711121142782,12.03514274788591,True,False
8880,29346548968469983,29,7173,6592,6259,2000,897,881,4.787087296518754,4.777062330151226,12.808360915432784,12.61171646094388,True,False
8881,2287028649499680595,2287,1760,1729,1513,2000,141,139,4.872592222070212,4.866475681901352,10.78135971352466,10.563196272216738,True,False
8882,79164396624123185,79,10321,9730,9015,2000,915,898,4.40813800463388,4.403459981913715,13.333295139569085,13.138111776319704,True,False
8883,4954578844070634071,4955,25810,25223,20416,2000,928,911,4.989530021162583,4.987464226345728,14.655642520981333,14.31741261376487,True,False
8884,647775348325901424,648,503,494,464,2000,66,66,4.787923911282501,4.787923911282501,8.974414589805527,8.857980995127573,True,False
8885,48271598199781821317,48272,12986,12500,10154,2000,597,590,5.680954141084062,5.68021370282971,13.664669494027176,13.309760544729622,True,False
8886,3806406887782971032,3806,17432,16862,14020,2000,888,872,5.0106229958791255,5.008762402334468,14.089450481115907,13.775198728897985,True,False
8887,20125949059344364619,20126,23577,22997,18578,2000,921,905,5.682438186757043,5.681454835008632,14.5250925372026,14.181307577427798,True,False
8888,9450625387956694,9,1912,1622,1574,2000,402,395,4.417163048342963,4.41116812994102,10.900866807980748,10.620219825507487,True,False
8889,3804694434975000000,3805,363,360,341,2000,49,49,4.9530696329554464,4.953069632955446,8.50382573799575,8.413627929024173,True,False
8890,49875000000000000,50,7802,7223,6762,2000,886,870,4.4544490491225375,4.4496611180174,12.929628283024561,12.723234300893377,True,False
8891,21329246002838795847,21329,21319,20742,16858,2000,920,904,5.765986411904263,5.765095378648999,14.379852147436582,14.04114576747633,True,False
8892,2447720763092495507,2448,6173,5978,5061,2000,333,326,4.685869412604984,4.6827415473535545,12.59175607602299,12.305206759008723,True,False
8893,5182254848062638,5,3347,2768,2695,2000,882,866,5.3020102867957135,5.288347925387207,11.70865283568653,11.396069557639867,True,False
8894,85485750000000000,85,3677,3450,3175,2000,379,372,4.473661172779107,4.469605908995644,11.844313461203296,11.63254087654689,True,False
8895,54839538625771095472,54840,30943,30358,24234,2000,958,942,6.071566445534023,6.070886781037377,14.917325455951998,14.564744931424244,True,False
8896,6219812105045220,6,2695,2182,2125,2000,707,699,4.752922067638262,4.7463550811383275,11.396069557639867,11.053247125912426,True,False
8897,451127819548872180,451,5307,5090,4494,2000,375,368,4.545636064367411,4.542197309161166,12.373680833411614,12.133784409179908,True,False
8898,9923809523809523809,9924,14722,14209,11672,2000,737,729,5.476519768568612,5.475768157799923,13.845686055977064,13.510764167917891,True,False
8899,73457753223124098,73,9107,8526,7917,2000,894,878,4.473214404826702,4.469487967493715,13.1527601687754,12.950738136047425,True,False
8900,99650250000000000000,99650,30432,29848,23886,2000,958,942,6.092671525868756,6.092003189208114,14.893301530860564,14.543877656812505,True,False
8901,133926006645873362645,133926,29398,28817,23116,0,0,0,0.0,0.0,14.843430388752969,14.496604154575603,False,True
8902,688275000000000000,688,4049,3903,3423,2000,248,243,4.7266348218116025,4.723787521105043,11.983349927676457,11.741045577009837,True,False
8903,2493750000000000,2,1421,926,917,2000,565,558,6.530357319808168,6.514843666390486,10.47269083924278,9.840777923595054,True,False
8904,3000000000000000,3,184,151,148,2000,108,106,4.992761387555737,4.958880548586808,7.523561956057013,7.20945336562895,True,False
8905,5033481449879441987,5033,12961,12460,10282,2000,602,594,4.92379423031596,4.922219635167501,13.661889412539288,13.327833296750327,True,False
8906,30226129705139853,30,2791,2588,2438,2000,351,344,4.511549577508852,4.502409049120059,11.446566409066067,11.251482410620213,True,False
8907,534460769627668,1,195,52,52,52,52,52,5.7004397181410935,5.7004397181410935,7.60733031374961,5.700439718141092,False,False
8908,2278004851747519,2,298,220,218,2000,140,138,6.366522625534082,6.349740330961901,8.219168520462162,7.768184324776926,True,False
8909,997500000000000,1,904,344,341,344,344,341,8.426264754702096,8.40882289423698,9.820178962415188,8.413627929024173,False,False
8910,7358417858905194344,7358,20106,19528,16002,2000,903,887,5.129348437956192,5.127771951005714,14.295338471925627,13.965964610272083,True,False
8911,1573919973433601,2,558,360,353,2000,339,332,6.459925348426629,6.436660685920139,9.124121311829187,8.46352437327118,True,False
8912,36090225563909774,36,5933,5373,5026,2000,829,814,4.39846425959924,4.392854621409871,12.534546067459992,12.295194955880655,True,False
8913,119700000000000000,120,7841,7281,6623,2000,813,798,4.4490819566167215,4.4445147049584115,12.93682194449238,12.693269142893206,True,False
8914,7490803390650805,7,2674,2172,2110,2000,607,599,4.539432824727417,4.533171800461995,11.384783750093353,11.043027283594547,True,False
8915,7336640744972999,7,2607,2106,2047,2000,590,582,4.538056385541238,4.531623257884556,11.348174867535556,10.99929538702341,True,False
8916,43633146659761287445,43633,26773,26192,21032,2000,923,907,5.571318495999043,5.570267518173315,14.708491186164515,14.360298426618046,True,False
8917,96747149083619951534,96747,29915,29331,23476,2000,954,938,6.050180414829934,6.049489031878871,14.868581442542318,14.518898992777315,True,False
8918,1852267783031852743,1852,14155,13593,11469,2000,842,827,4.4723475076286805,4.4687778305973165,13.789024128793109,13.485451985555805,True,False
8919,531328320802005012,531,1749,1705,1516,2000,120,118,4.5950672232539915,4.589919494290832,10.772314573921653,10.566054038171092,True,False
8920,50890017611170623,51,5702,5200,4820,2000,610,602,4.401884116593638,4.3984056924657375,12.477252323937952,12.234817431117325,True,False
8921,6917293233082706766,6917,7413,7211,5973,2000,372,365,5.271214326220781,5.269663271167595,12.85584179604994,12.544240006441658,True,False
8922,9387281897599779251,9387,26984,26399,21200,2000,932,916,5.380923020976075,5.379655942519007,14.719816603018126,14.371776644337924,True,False
8923,2600831183943176774,2601,25810,25219,20671,2000,926,909,4.92303245392898,4.921027507483123,14.655642520981333,14.335320563191559,True,False
8924,595277563705747357680,595278,38361,37770,30106,0,0,0,0.0,0.0,15.227352708775058,14.877763418282559,False,True
8925,4230000000000000000,4230,1434,1412,1238,2000,115,113,4.830382041838377,4.823567481056775,10.485829308701904,10.273795599214264,True,False
8926,99750000000000000,100,5785,5292,4852,2000,563,556,4.532438412000434,4.526233881545658,12.498101243994853,12.24436383512051,True,False
8927,14962500000000000000,14963,12320,11837,9664,2000,589,582,5.568451904623094,5.567656511151244,13.588714635582264,13.238404739325079,True,False
8928,3032400000000000000,3032,18717,18139,15026,2000,896,880,4.883653657912155,4.88155831083248,14.192061594814708,13.875173386927388,True,False
8929,5089323761813396404,5089,13232,12730,10504,2000,612,604,4.920112184899278,4.918580429473903,13.691743519171276,13.358651200892886,True,False
8930,487086266071952047,487,15776,15192,13091,2000,911,895,4.513914832619326,4.510572898668987,13.945443836377912,13.676287686147877,True,False
8931,4070666753365800000,4071,27481,26891,21797,2000,925,908,4.968512103850895,4.966558287145009,14.746146882569786,14.411841964874862,True,False
8932,2008333150260763706,2008,3921,3805,3241,2000,191,187,4.57979076243061,4.576254942402749,11.937005926516589,11.662223305317841,True,False
8933,2428912500000000000,2429,3078,2998,2556,2000,161,159,4.669296076102725,4.667295075602475,11.58777751632821,11.319672120946995,True,False
8934,4129650000000000000,4130,2022,1986,1714,2000,125,123,4.782479679608682,4.775991291019058,10.981567281903015,10.7431513941125,True,False
8935,3755476660531803375,3755,1707,1680,1467,2000,133,131,4.831990283841041,4.825595947813438,10.737247343027738,10.51865315567339,True,False
8936,20246407488735280,20,6083,5509,5257,2000,882,866,4.394263355871078,4.389085253756591,12.570567288872004,12.360024019571876,True,False
8937,69012037500000000000,69012,29943,29359,23497,2000,947,931,5.817186067573806,5.816350636305027,14.86993115232518,14.52018895074794,True,False
8938,48667036703679993346,48667,24338,23758,19177,2000,924,908,5.765988386563159,5.7650973242512,14.57092299753398,14.227089426097244,True,False
8939,591557953492800000,592,18064,17474,14901,2000,922,905,4.853311738452763,4.8509255982045065,14.140829770773001,13.863121532158395,True,False
8940,39318385022800224898,39318,19983,19414,15817,2000,897,881,5.600683216236338,5.599633526009573,14.28648556729559,13.949188370286244,True,False
8941,99750000000000000,100,1238,1188,1098,2000,114,112,4.417066264157141,4.406241366893434,10.273795599214264,10.100662339005199,True,False
8942,929489891549157201,929,14375,13801,11883,2000,887,871,4.55827300147487,4.555120027573912,13.811274335606463,13.536611486625775,True,False
8943,37347252376255110,37,5032,4531,4238,2000,592,584,4.384890508638914,4.3808140611289925,12.296916206879288,12.04916787237217,True,False
8944,2013533681729561836,2014,13835,13275,11142,2000,835,820,4.660624925463826,4.6579335372599395,13.756035023497317,13.443720600656578,True,False
8945,10025062656641,0,53,0,0,0,0,0,0.0,0.0,5.727920454563199,0,False,True
8946,200511278195488721,201,7775,7273,6497,2000,609,601,4.385753989793525,4.381841387718039,12.924626959905327,12.665557989846414,True,False
8947,10025062656641604010,10025,9668,9369,7714,2000,446,439,5.442163867105406,5.441055978552731,13.239001757765582,12.913263430628762,True,False
8948,9884825766459714000,9885,28508,27919,22412,2000,935,918,5.347643684619355,5.346309193281841,14.799079209029006,14.45198377723019,True,False
8949,80960857740054018,81,6995,6435,5916,2000,818,803,4.497296968839538,4.493590657483441,12.772108342052116,12.530406337099068,True,False
8950,14221604895126736178,14222,14931,14428,11785,2000,691,683,5.443959529269026,5.4431962909089755,13.866023172398176,13.52466413813753,True,False
8951,4675583641922824019,4676,25453,24866,20131,2000,917,901,4.696650732018233,4.69414433377646,14.635548088111689,14.297131218932776,True,False
8952,102832163166285000,103,283,276,267,2000,45,45,4.1716813824076135,4.171681382407614,8.144658242831882,8.060695931687555,True,False
8953,5869437582997800000,5869,29027,28437,22950,2000,928,911,5.049316416813256,5.047562219206218,14.825107853726452,14.486206533188533,True,False
8954,3956508433380060495,3957,25546,24957,20256,2000,923,906,4.83455305524535,4.832336981263502,14.640809790793162,14.306061689428342,True,False
8955,2854085065187481645,2854,26419,25828,21163,2000,924,907,4.8345131665942525,4.8322971509362835,14.689288238929622,14.369256533387983,True,False
8956,10972500000000000,11,2704,2370,2289,2000,474,467,4.5000878561497855,4.495252632211899,11.400879436282183,11.160501747555687,True,False
8957,49875000000000000,50,4081,3760,3506,2000,473,466,4.42441525107964,4.420389942318302,11.9947069952581,11.775610280759539,True,False
8958,2854396674188009682,2854,6639,6441,5415,2000,357,350,4.822903839096265,4.820454476055022,12.696750236522167,12.40274562249569,True,False
8959,35910000000000000000,35910,23321,22742,18363,2000,915,899,5.541401461080351,5.540322768440788,14.509342031900433,14.16451415352772,True,False
8960,6982500000000000,7,2601,2098,2040,2000,607,599,4.539432824727417,4.533171800461995,11.34485068394299,10.994353436858859,True,False
8961,20050125313283208,20,355,334,326,2000,82,82,4.30548191088049,4.3054819108804905,8.471675214392045,8.348728154231077,True,False
8962,7793068500000000,8,1420,1222,1186,2000,344,337,4.404492366457898,4.396734893131293,10.471675214392045,10.211888294546004,True,False
8963,8020050125313283,8,1852,1555,1510,2000,404,397,4.414151227187356,4.4076087790923335,10.854868383260236,10.560332834212442,True,False
8964,8209425000000000000,8209,25165,24584,19856,2000,927,911,5.313806544243056,5.312512958467059,14.619130977384264,14.277287400130357,True,False
8965,20132691239675391,20,6379,5798,5544,2000,890,874,4.394189911896675,4.389065245201811,12.639114563179414,12.436711542137214,True,False
8966,4182199394296356,4,1738,1309,1285,2000,543,536,5.166451238682383,5.157482162490782,10.7632123668144,10.32755264408124,True,False
8967,49214587555219247,49,4435,4047,3764,2000,501,494,4.375162415864585,4.371101730451329,12.114718389188425,11.878050912728536,True,False
8968,158474335595698313,158,12310,11725,10520,2000,911,895,4.472806922606608,4.4691611488571645,13.58754314137182,13.360847084179664,True,False
8969,6938217928461659812,6938,22178,21597,17599,2000,910,894,5.313915005183991,5.312592819851149,14.436841649459382,14.103205834774062,True,False
8970,426629756637480,0,131,0,0,0,0,0,0.0,0.0,7.03342300153745,0,False,True
8971,2892750000000000000,2893,18819,18240,15123,2000,891,875,4.55825633142475,4.555103357523793,14.199902348031891,13.88445673973052,True,False
8972,5985000000000000000,5985,20393,19815,16247,2000,895,879,4.789456714266118,4.787179590777936,14.315786404377047,13.987885729402086,True,False
8973,3491250000000000000,3491,17903,17327,14403,2000,891,875,4.743447062164683,4.741035986296243,14.12791373924426,13.81408172137975,True,False
8974,10220760340132758773,10221,20281,19704,16091,2000,911,895,5.54138993226867,5.540300063699042,14.307841168945567,13.973966366904202,True,False
8975,5591967212446464356,5592,19163,18587,15314,2000,893,877,4.789462728916355,4.787185605428173,14.22603581464862,13.902563541971553,True,False
8976,606741968774418226,607,17337,16751,14249,2000,913,897,4.557899134886157,4.554814292554431,14.08156665529676,13.798573053517066,True,False
8977,492891689893750898,493,16132,15547,13341,2000,912,896,4.5751735340719675,4.571978198363764,13.977637690405876,13.703579190072665,True,False
8978,414244315298080849,414,13051,12473,10929,2000,890,874,4.558290155422269,4.555137060243755,13.671872733453272,13.415873780463938,True,False
8979,808076418483813561,808,4353,4198,3672,2000,271,266,4.919772484666935,4.9175296809868145,12.0877943047879,11.842350343413807,True,False
8980,247405811165555,0,177,0,0,0,0,0,0.0,0.0,7.467605550082998,0,False,True
8981,16831035226320811,17,3487,3050,2921,2000,546,539,4.422265829545314,4.417095042746072,11.767770648776704,11.51224664282918,True,False
8982,335111902904055211,335,5039,4818,4286,2000,375,368,4.538360545530097,4.534531016796793,12.298921740969753,12.065416134676548,True,False
8983,7424168492002228,7,953,811,789,2000,216,212,4.493978641330974,4.4859746393299735,9.896332403909941,9.623881490013458,True,False
8984,992396125560756969,992,19703,19114,16066,2000,921,904,4.789093255059458,4.78675430867372,14.266127692256811,13.97172316117676,True,False
8985,33222132313686388364,33222,29030,28446,22764,2000,919,903,4.926327130311073,4.924375798658023,14.825256951514024,14.474466464132632,True,False
8986,300000000000000000,300,13478,12897,11344,2000,899,883,4.409007623114633,4.404452490393415,13.71831881047926,13.469641817239516,True,False
8987,50000000000000000,50,8439,7858,7358,2000,894,878,4.454571830416251,4.449781661044952,13.042856338035856,12.845097960972975,True,False
8988,40000000000000000,40,7712,7131,6706,2000,893,877,4.622972148311997,4.617991943667341,12.912889336229961,12.711236767793784,True,False
8989,63851988439799751055,63852,30966,30381,24239,2000,946,930,5.765874069765157,5.765002314608087,14.918397416005206,14.565042560010466,True,False
8990,71177944862155388,71,367,351,340,2000,66,66,4.4521666975631895,4.4521666975631895,8.519636252843213,8.409390936137703,True,False
8991,2658699524218321,3,165,134,132,2000,110,108,4.969318066530573,4.926807933987586,7.366322214245816,7.044394119358453,True,False
8992,545054826804188,1,42,15,15,15,15,15,3.906890595608518,3.906890595608518,5.392317422778761,3.9068905956085187,False,False
8993,985239436990594870,985,16428,15847,13508,2000,896,880,4.6969784460725,4.6944165931926,14.003869231979056,13.721526464007477,True,False
8994,284045245587689846,284,9728,9166,8162,2000,839,824,4.392783089831712,4.387874700244051,13.247927513443585,12.9947069952581,True,False
8995,212237703638606522,212,14139,13548,12036,2000,915,898,4.436362634738082,4.432152437681217,13.78739246673651,13.555068391333338,True,False
8996,76270273165767359193,76270,20417,19848,16149,2000,920,904,6.152916570778941,6.1522455343604125,14.317483276955974,13.979157210740587,True,False
8997,1002506265664160,1,1013,500,494,500,500,494,8.965784284662087,8.938764734653434,9.984418458801137,8.948367231584678,False,False
8998,43809523809523809523,43810,18689,18124,14754,2000,874,858,5.510646479434509,5.5094835595203895,14.189901755821518,13.848818520317238,True,False
8999,257355000000000000000,257355,36137,35547,28284,0,0,0,0.0,0.0,15.141189121923215,14.787698543971324,False,True
9000,240465879033756940,240,13942,13353,11787,2000,915,898,4.565579516552007,4.560707128904289,13.767149912284852,13.524908953179843,True,False
9001,4973003226739026050,4973,23505,22924,18665,2000,916,900,5.010295066481949,5.008477658911811,14.5206800600811,14.188047888190432,True,False
9002,1848269420272758052,1848,18828,18247,15225,2000,892,876,4.514286458862896,4.510870583854519,14.200592137689254,13.894154607681058,True,False
9003,1366998820243666523,1367,22534,21943,18197,2000,921,904,4.696540689574816,4.693909283520054,14.459815807989589,14.151413003496927,True,False
9004,2675653096618137290,2676,23411,22824,18655,2000,919,903,4.862075185821737,4.85974325598514,14.514898939980926,14.187274739704142,True,False
9005,10473750000000000000,10474,23824,23243,18794,2000,919,903,5.541386406958284,5.540307742706862,14.5401280385821,14.197984533375603,True,False
9006,5311398478397490694,5311,19288,18711,15408,2000,896,880,4.889297562223979,4.887154278608245,14.235415935602527,13.911391987843459,True,False
9007,487915309171605000,488,13630,13051,11362,2000,890,874,4.575505919236631,4.572242746255816,13.734497941692572,13.47192918764169,True,False
