ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
0,1895250000000000000,1895,1411,1357,1231,2000,116,116,5.017000952183464,5.017000952183466,10.462502272597265,10.265615046484458,True,False
1,206761800000000000000,206762,460,458,408,0,0,0,0.0,0.0,8.845490050944376,8.672425341971495,False,True
2,66633000000000000000,66633,623,622,566,2000,76,75,5.7690699730023125,5.757683895851735,9.283088353024002,9.144658242831882,True,False
3,28428750000000000000,28429,588,587,528,2000,72,70,5.461189211962231,5.451992350331569,9.199672344836364,9.044394119358454,True,False
4,2921484518722565,3,205,157,156,2000,107,106,5.151797996322963,5.1438263894308305,7.679480099505446,7.285402218862249,True,False
5,5099995370371364,5,99,86,85,2000,49,49,4.363900337118545,4.363900337118546,6.6293566200796095,6.409390936137702,True,False
6,79800000000000000,80,626,580,548,2000,110,110,4.276063657040313,4.276063657040313,9.290018846932618,9.098032082960527,True,False
7,4488750000000000,4,161,132,132,2000,85,85,4.827628348725572,4.827628348725572,7.330916878114617,7.044394119358453,True,False
8,531328320802005012,531,1215,1103,1017,2000,122,122,4.373305416319731,4.373305416319732,10.246740598493144,9.9901039638575,True,False
9,18438787500000000000,18439,414,414,364,2000,53,51,4.623101038948561,4.5621093633113015,8.693486957499326,8.507794640198696,True,False
10,90974891990889138233,90975,942,941,813,2000,110,110,5.981008951714401,5.9810089517144,9.879583249612784,9.667111542075027,True,False
11,1214649093934447632,1215,513,512,466,2000,64,64,4.330760167431302,4.330760167431302,9.002815015607053,8.86418614465428,True,False
12,13479823136765725,13,312,305,296,2000,67,66,4.233223069549647,4.231781262658789,8.285402218862249,8.20945336562895,True,False
13,4964426302788578,5,137,130,127,2000,66,65,5.035296647165604,5.032937213266373,7.098032082960526,6.9886846867721655,True,False
14,879213218679091,1,16,8,8,8,8,8,3.0,3.0,4.0,3.0,False,False
15,5642890854876770,6,3,2,2,0,0,0,0.0,0.0,1.584962500721156,1.0,False,False
16,1909132801834510023,1909,416,415,380,2000,47,46,4.571823723182323,4.525274342874789,8.700439718141093,8.569855608330949,True,False
17,399000000000000000,399,50,50,50,2000,38,38,4.518092305790812,4.518092305790813,5.643856189774724,5.643856189774724,True,False
18,3261614896222883,3,200,150,149,2000,103,103,5.072421871975785,5.072421871975785,7.643856189774724,7.219168520462161,True,False
19,523753164546144,1,70,16,16,16,16,16,4.0,4.0,6.129283016944966,4.0,False,False
20,880194515692593,1,87,35,35,35,35,35,5.1292830169449655,5.1292830169449655,6.442943495848728,5.129283016944966,False,False
21,2664054832676145790,2664,1405,1398,1288,2000,88,87,5.120988929399477,5.120618971914231,10.456354415108288,10.330916878114618,True,False
22,1169447072666072542,1169,1213,1130,1038,2000,111,110,5.052319074538283,5.0521707777242915,10.24436383512051,10.019590728357882,True,False
23,1081587490595165379,1082,1255,1153,1046,2000,104,104,4.461824016340711,4.461824016340712,10.293471648838134,10.030667136246942,True,False
24,647630123881151,1,1,0,0,0,0,0,0.0,0.0,0.0,0,False,True
25,2080117939685815356,2080,424,423,396,2000,49,49,4.766494615285449,4.766494615285449,8.727920454563199,8.62935662007961,True,False
26,324185619079462523911,324186,1108,1101,1007,0,0,0,0.0,0.0,10.113742166049189,9.975847968006784,False,True
27,1213106166967773426,1213,1158,1137,1038,2000,114,113,4.670772873114117,4.669608306300129,10.177419537989236,10.019590728357882,True,False
28,995961751567019448,996,1150,1142,1072,2000,90,89,5.120135703564492,5.119766405258491,10.167418145831737,10.066089190457772,True,False
29,3512520947380239,4,206,143,143,2000,101,101,4.589001581735292,4.5890015817352925,7.6865005271832185,7.159871336778389,True,False
30,2540754864112478,3,185,124,124,2000,91,91,5.023503018642602,5.023503018642601,7.531381460516312,6.954196310386875,True,False
31,22323645662088225000,22324,1660,1610,1436,2000,132,132,5.251896817880122,5.251896817880123,10.696967526234287,10.487840033823051,True,False
32,33915000000000000,34,693,605,580,2000,125,125,4.3608013477858325,4.360801347785832,9.436711542137214,9.179909090014934,True,False
33,50700474254807862,51,767,710,685,2000,116,115,4.354978619744405,4.352449583440616,9.583082767502933,9.419960177847889,True,False
34,7691856379967958,8,327,276,269,2000,109,109,4.303092525451498,4.303092525451496,8.353146825498083,8.071462362556623,True,False
35,99750000000000000,100,43,43,43,2000,37,37,4.5069043998741725,4.506904399874172,5.426264754702098,5.426264754702098,True,False
