ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
1879,365892613558711992,3659,1667,1665,1430,2000,56,56,4.471801136598621,4.471801136598621,10.703038388986418,10.481799431665753,True,False
1880,133281048862501072,1333,1090,1088,990,2000,58,58,4.5862878237881155,4.586287823788116,10.090112419664289,9.951284714966972,True,False
1881,1500840717438139314,15008,7036,7010,6053,2000,207,207,4.908427954599042,4.908427954599041,12.78053976747196,12.563434635710198,True,False
1882,39324909362450489,393,3142,3092,2887,2000,80,78,4.289603429802031,4.287740546328831,11.617467465294196,11.495355392235982,True,False
1883,8467925026260000,85,799,782,757,2000,51,49,4.328423989728737,4.324829680227017,9.642051692927977,9.564149489985732,True,False
1884,1136399233382558119,11364,998,998,876,2000,86,85,4.734393331996233,4.7336872377484065,9.96289600533726,9.774787059601174,True,False
1885,3554707931851069,36,1323,1264,1244,2000,125,125,4.627071092134319,4.627071092134319,10.369597346278677,10.280770770130603,True,False
1886,5235541235957490193,52355,2663,2660,2173,2000,42,41,4.864093428245651,4.832804955277784,11.378836713210614,11.085472459181283,True,False
1887,8544704812587950590,85447,4215,4213,3390,2000,74,74,5.573088175961613,5.5730881759616135,12.041316915829444,11.727069558023706,True,False
1888,7073116502353459,71,967,940,910,2000,60,58,4.330839815384858,4.328151913548763,9.917372079476841,9.829722735086058,True,False
1889,886673616827379182,8867,2312,2310,1908,2000,56,56,4.835611442592876,4.835611442592875,11.174925682500678,10.897845456005511,True,False
1890,9907708208574480876,99077,8080,8054,6823,2000,135,135,5.806534949969736,5.806534949969734,12.980139577639157,12.736190500960927,True,False
1891,5635875000000000000,56359,9179,9112,7721,2000,149,149,5.314112212897611,5.31411221289761,13.1641212734183,12.914571997648986,True,False
1892,1126305349754321617,11263,7470,7419,6395,2000,96,94,5.04000546694392,5.037087878594359,12.8668925276766,12.642728643768999,True,False
1893,634586466165413533,6346,6256,6206,5419,2000,92,90,4.833818745847045,4.833124139443388,12.611024797307353,12.40381093178603,True,False
1894,9974534313517820770,99745,8021,7971,6595,2000,113,111,5.577063925718417,5.576645078072811,12.96956639729051,12.687156944138907,True,False
1895,53817053360389824,538,1880,1878,1830,2000,28,28,4.123192114144404,4.123192114144403,10.876516946565,10.837627933171404,True,False
1896,2495065670291684712,24951,3205,3203,2611,2000,63,63,4.6026422621385885,4.602642262138589,11.646108641506103,11.350386742312843,True,False
1897,298165941499919842125,2981659,2622,2621,2143,0,0,0,0.0,0.0,11.356451970221755,11.065416134676548,False,True
1898,12030075187969924,120,2620,2569,2476,2000,80,78,4.233744820946061,4.198479486071905,11.355351096424812,11.273795599214264,True,False
1899,12964743773914225,130,2659,2608,2510,2000,79,77,4.254973243146762,4.245765333483192,11.376668061857668,11.293471648838134,True,False
1900,4892996350567130690,48930,3848,3846,3096,2000,77,77,5.0493183929603225,5.049318392960321,11.909893083770042,11.59618975614441,True,False
1901,237310835102250000,2373,426,424,403,2000,69,66,4.578702449474793,4.4820527441962845,8.734709620225837,8.654636028527968,True,False
1902,3489599137500000000,34896,1505,1504,1304,2000,89,87,4.960313801905958,4.959058598019398,10.555547771647065,10.348728154231077,True,False
1903,56041295774675596,560,856,854,804,2000,40,40,4.403017485399454,4.403017485399454,9.741466986401146,9.651051691178928,True,False
1904,6304200000000000000,63042,5030,5027,4229,2000,65,64,4.7753432269665534,4.774500324870791,12.29634268469289,12.046100845028802,True,False
1905,723165051734586,7,217,190,187,2000,55,53,5.051486425798463,5.042950966182205,7.7615512324444795,7.546894459887636,True,False
1906,9975000000000000000,99750,9426,9361,7847,2000,157,155,5.441951130717972,5.401873368645591,13.202429966015352,12.937925484863031,True,False
1907,20000000000000000,200,327,326,322,2000,50,50,4.451839878273977,4.451839878273976,8.353146825498083,8.330916878114618,True,False
1908,1078615640554975627,10786,56,56,54,2000,43,42,4.8056685479564,4.784380178431995,5.807354922057604,5.754887502163468,True,False
1909,6771709282211420268,67717,9139,9074,7663,2000,173,173,5.093922360241501,5.093922360241497,13.157820597213627,12.903693590364231,True,False
1910,9924812030075187969,99248,9308,9244,7767,2000,167,167,5.128773644165283,5.128773644165284,13.184255495405349,12.923141750621268,True,False
1911,9266979588105303,93,2159,2093,2037,2000,138,137,4.401213711203832,4.380110278131263,11.076147528022505,10.992230264965889,True,False
1912,28170426065162907268,281704,4457,4454,3627,2000,64,64,4.946181559153569,4.946181559153569,12.121857245612654,11.82456102997028,True,False
1913,30812746630619146,308,184,179,174,2000,37,36,4.390497161943614,4.316357667933779,7.523561956057013,7.442943495848728,True,False
1914,59175242756207810,592,4069,4018,3742,2000,81,79,4.298929326820794,4.2904652589791,11.99045856507371,11.869593843240784,True,False
1915,18670562737843182073,186706,7805,7757,6383,2000,118,116,5.752210458978425,5.751907999241734,12.930182916865272,12.640018932455785,True,False
1916,24937500000000000,249,360,358,354,2000,52,52,4.463665586229922,4.463665586229922,8.491853096329674,8.467605550082997,True,False
1917,79800000000000000,798,164,163,157,2000,64,62,4.350073459990851,4.348943656558773,7.357552004618084,7.294620748891627,True,False
1918,1351384038760468272,13514,6496,6470,5605,2000,139,139,5.438806338237488,5.438806338237489,12.665335917185176,12.45249865769279,True,False
1919,2992500000000000000,29925,7868,7819,6723,2000,125,125,4.724913358740997,4.724913358740997,12.94178124227853,12.71488943423155,True,False
1920,997500000000000000,9975,3209,3207,2764,2000,61,60,4.323623757708335,4.316426589979396,11.647908074281807,11.432541900388259,True,False
1921,37746446054062551770,377464,10222,10155,8475,2000,178,178,6.05281673418496,6.05281673418496,13.31938987600021,13.04899765291107,True,False
1922,10529388392124486,105,315,314,305,2000,41,41,4.274438045692294,4.274438045692294,8.29920801838728,8.252665432450248,True,False
1923,9040324803133336,90,878,859,832,2000,55,53,4.421183469393378,4.418482761207499,9.778077129535358,9.700439718141093,True,False
1924,929219089440986025,9292,1648,1645,1343,2000,47,46,4.82395605858661,4.79640937200202,10.686500527183219,10.391243589427443,True,False
1925,466369037244127500,4664,995,994,904,2000,47,47,4.4795458969189985,4.479545896918998,9.958552715431011,9.820178962415188,True,False
1926,1995000000000000000,19950,7002,6977,6000,2000,117,117,4.747177978744682,4.747177978744683,12.773551346428505,12.550746785383243,True,False
1927,80818707062498993064,808187,8648,8626,7299,2000,178,164,6.291845310027367,6.271477920677041,13.07815080773465,12.833483105659585,True,False
1928,129715581341858250,1297,1882,1879,1772,2000,70,69,4.5339074230035985,4.5318350876213715,10.878050912728536,10.791162888555018,True,False
1929,94641700506669830,946,3823,3773,3472,2000,79,77,4.455769071163813,4.452936957878418,11.90048948483465,11.761551232444479,True,False
1930,787277064026250000,7873,798,796,721,2000,74,74,4.790513395815474,4.790513395815474,9.640244936222345,9.493855449240822,True,False
1931,23153818788932187,232,2535,2510,2382,2000,128,128,4.356140001984758,4.356140001984758,11.307770031890703,11.217957697864113,True,False
1932,5653834796344358960,56538,5054,5051,4251,2000,79,78,5.184590204948508,5.182228907315102,12.303209948944776,12.053586543639176,True,False
1933,9975000000000000,100,130,128,128,2000,48,48,4.474867954509186,4.474867954509186,7.022367813028454,7.0,True,False
1934,523257497700000,5,42,41,41,1146,41,41,4.162134288358564,4.162134288358564,5.392317422778761,5.357552004618084,False,False
1935,371369250000000000,3714,5836,5786,5153,2000,87,85,4.675585947649701,4.67445349813817,12.510764167917891,12.33119687715303,True,False
1936,3581862567326996105,35819,8086,8037,6896,2000,141,141,5.477608316601118,5.477608316601118,12.981210488271694,12.751544059089099,True,False
1937,1261837500000000000,12618,4958,4930,4231,2000,77,75,4.812558647547877,4.81129293713146,12.275542556086723,12.04678297035635,True,False
1938,100250626566416040,1003,4750,4699,4321,2000,81,79,4.287129337975878,4.279108514099988,12.213711798105672,12.077149515589733,True,False
1939,595749933355156125000,5957499,1626,1625,1399,0,0,0,0.0,0.0,10.667111542075027,10.450180247164754,False,True
1940,1694594806705188106,16946,422,422,393,2000,36,36,4.5183995832560235,4.518399583256024,8.721099188707186,8.618385502258606,True,False
1941,10885076420368883883,108851,2113,2112,1797,2000,100,99,4.951894776276756,4.9515084304026304,11.04507705193494,10.811374693509942,True,False
1942,2406115288220551378,24061,2379,2376,1925,2000,55,55,4.972297834416362,4.972297834416362,11.216139556425135,10.910642730469625,True,False
1943,500942169335935754,5009,1430,1427,1185,2000,48,48,4.801609609810907,4.801609609810907,10.481799431665753,10.210671343785622,True,False
1944,10631896429960062,106,1835,1788,1711,2000,79,77,4.282411603978641,4.280241329375839,10.841564347730575,10.740624044489413,True,False
1945,821440686964385324,8214,6390,6364,5613,2000,178,178,4.959889754101164,4.959889754101164,12.641600215834357,12.45455634396194,True,False
1946,1630210750883764046,16302,7575,7520,6512,2000,143,143,5.4453848808465075,5.4453848808465075,12.887030173247675,12.668884984266247,True,False
1947,197896177713907707,1979,5224,5156,4690,2000,137,137,4.688788308966553,4.688788308966554,12.350939181546432,12.19537220740274,True,False
1948,734744505719241837,7347,2282,2279,1934,2000,55,55,4.744118089539711,4.744118089539713,11.156083076288681,10.917372079476841,True,False
1949,8788168330257242324,87882,8640,8614,7277,2000,220,220,5.837712012749802,5.837712012749801,13.076815597050832,12.829128095368542,True,False
1950,10467482841160142727,104675,8866,8837,7442,2000,222,222,5.570121508449738,5.570121508449741,13.114067647165264,12.861474675125773,True,False
1951,2109099489720625183,21091,243,243,234,2000,42,42,4.737047623155362,4.7370476231553615,7.924812503605781,7.870364719583405,True,False
1952,598500000000000000,5985,1205,1201,998,2000,39,38,4.472481484074124,4.4124283451475295,10.234817431117325,9.96289600533726,True,False
1953,110026163508816103,1100,1049,1048,947,2000,61,61,4.492411597283691,4.492411597283692,10.034798962577268,9.887220615468385,True,False
1954,29925000000000000,299,2310,2275,2144,2000,70,68,4.311871858646327,4.309665609238344,11.17367713630342,11.066089190457772,True,False
1955,3271712189085528,33,622,595,578,2000,55,53,4.366531125316693,4.36166411850138,9.280770770130603,9.174925682500678,True,False
1956,1745899990031925000,17459,1059,1058,943,2000,88,86,4.957863912053596,4.956430063266424,10.048486873992337,9.881113960675096,True,False
1957,418950000000000000,4190,1799,1797,1530,2000,54,54,4.703593613763955,4.703593613763953,10.812979471251483,10.579315937580015,True,False
1958,4034674692554578,40,1527,1475,1451,2000,123,123,4.571585235538732,4.571585235538732,10.576484346796851,10.502831804066744,True,False
1959,61058470400780370,611,1431,1423,1330,2000,58,57,4.390177680529976,4.3881118431922115,10.482807956726667,10.377210530388552,True,False
1960,9333121573936902,93,1366,1357,1286,2000,78,74,4.342874207688343,4.337039056895288,10.41574176829009,10.328674927327947,True,False
1961,2989170918468452816,29892,8362,8305,7122,2000,135,135,4.924868690705424,4.924868690705427,13.029632328044137,12.798066720363062,True,False
1962,2591946808659596380,25919,8231,8167,6987,2000,162,162,4.918843552029342,4.918843552029342,13.006852001748774,12.770457424932022,True,False
1963,35765025594448992160,357650,5284,5282,4239,2000,79,79,5.505234204227909,5.50523420422791,12.367414751246828,12.049508251055096,True,False
1964,51354105838474435,514,153,149,147,2000,53,51,4.673891329915671,4.55771863911447,7.257387842692652,7.199672344836364,True,False
1965,29438880059439043,294,3393,3328,3178,2000,148,148,4.335500674472255,4.335500674472255,11.728345714710978,11.63390340934852,True,False
1966,1995000000000000,20,938,871,860,2000,125,125,4.293943219333915,4.293943219333913,9.873444112515376,9.74819284958946,True,False
1967,246598067168905500,2466,1434,1432,1271,2000,61,61,4.6197653065670785,4.6197653065670785,10.485829308701904,10.311748315004959,True,False
1968,34912500000000000,349,3125,3075,2876,2000,81,79,4.328360187519273,4.3266857024555785,11.609640474436812,11.489847960439297,True,False
1969,788025000000000000,7880,5959,5934,5224,2000,186,186,4.907871546729299,4.907871546729298,12.540854532113636,12.350939181546432,True,False
1970,568575000000000000,5686,6002,5975,5297,2000,190,190,5.308111392405862,5.30811139240586,12.551227603598289,12.370959793297386,True,False
1971,1845375000000000000,18454,3293,3290,2774,2000,55,55,4.903807163018999,4.903807163018998,11.685186796595348,11.437752072323603,True,False
1972,3544366695172806,35,749,744,693,2000,119,107,4.401850378169332,4.382237963066662,9.54882190845875,9.436711542137214,True,False
1973,19945012500000000000,199450,8553,8527,7206,2000,131,131,5.617031981820885,5.617031981820885,13.062214824659108,12.81498293642679,True,False
1974,34912500000000000,349,227,224,217,2000,40,38,4.487333292917317,4.314325958285896,7.826548487290915,7.7615512324444795,True,False
1975,19580925000000000,196,297,296,288,2000,41,41,4.467760891771994,4.467760891771994,8.214319120800766,8.169925001442312,True,False
1976,28927500000000000,289,2113,2085,1966,2000,65,63,4.292058215030445,4.289272776713359,11.04507705193494,10.94104760634058,True,False
1977,280201171413114738,2802,1520,1519,1317,2000,61,61,4.558033561142031,4.55803356114203,10.569855608330949,10.363039630256514,True,False
1978,26374802823503497,264,2586,2561,2429,2000,106,106,4.373298794074362,4.373298794074361,11.336506559810255,11.246146774635864,True,False
1979,10000000000000000,100,679,671,650,2000,43,42,4.2045805346861265,4.201653819631104,9.407267764244732,9.344295907915816,True,False
1980,9975000000000000,100,225,224,216,2000,40,40,4.216468592147428,4.216468592147428,7.813781191217037,7.754887502163468,True,False
1981,1327236517687500000,13272,1067,1065,930,2000,76,75,4.694288694459437,4.693921730583319,10.059344460824425,9.861086905995395,True,False
1982,349125000000000000,3491,2525,2522,2265,2000,74,73,4.655793873557421,4.644227952642968,11.302067672526519,11.145295334933598,True,False
1983,22163489703482190000,221635,4397,4385,3621,2000,97,95,6.062020844374977,6.061274404362811,12.102303817212647,11.822172461476178,True,False
1984,8299874384407300720,82999,9322,9271,7778,2000,130,129,5.307303292480241,5.298476500420154,13.186423797538945,12.925183519434208,True,False
1985,19750500000000000000,197505,4837,4836,3885,2000,70,70,5.082941261372781,5.082941261372782,12.239896822445862,11.923698883295073,True,False
1986,204813742441254,2,72,45,44,479,45,44,5.048524136315312,5.041772687423642,6.169925001442312,5.459431618637297,False,False
1987,88891768904134052890,888918,6415,6412,5341,2000,137,136,6.419524491922058,6.419139864661746,12.647233549977045,12.382894168892134,True,False
1988,4322445372044536189,43224,473,473,435,2000,45,45,4.959382296509507,4.959382296509509,8.885696373339394,8.76487159073609,True,False
1989,45112781954887218,451,536,534,515,2000,48,48,4.4694872445801135,4.4694872445801135,9.066089190457772,9.00842862207058,True,False
1990,24060150375939849,241,3033,2985,2855,2000,108,108,4.317867244159554,4.317867244159554,11.56652978262417,11.479275030250205,True,False
1991,385522771330359617,3855,1737,1735,1488,2000,64,64,4.729255037677506,4.729255037677506,10.762382038710392,10.539158811108031,True,False
1992,12526742079681410767,125267,4591,4589,3716,2000,73,73,5.174071785060965,5.174071785060965,12.164592716712367,11.859534786382653,True,False
1993,6369756947035081394,63698,3317,3314,2683,2000,62,62,5.094773681048955,5.094773681048956,11.695663296788021,11.389631339260522,True,False
1994,69825000000000000,698,721,719,687,2000,51,51,4.484688468426733,4.484688468426734,9.493855449240822,9.4241662888181,True,False
1995,26992350000000000000,269924,4936,4934,3960,2000,53,53,4.832736082437683,4.832736082437683,12.269126679149418,11.951284714966972,True,False
1996,194472600000000000000,1944726,5634,5632,4546,0,0,0,0.0,0.0,12.45994384837493,12.150381968817848,False,True
1997,623887204231305442,6239,5033,5027,4459,2000,124,112,4.509831357935941,4.499413904025573,12.297202882496903,12.122504484313904,True,False
1998,80478300000000000000,804783,9809,9758,8007,2000,136,133,6.1759948784375736,6.155684789912323,13.259890349895821,12.967046090863123,True,False
1999,2025088023389953869,20251,3289,3286,2745,2000,55,55,5.3022298878867735,5.302229887886776,11.683433292835403,11.42259043389256,True,False
2000,331974611484548,3,110,89,87,2000,50,48,4.9079681473342385,4.897359274645089,6.78135971352466,6.442943495848728,True,False
2001,11199459290787540028,111995,4624,4622,3727,2000,63,63,4.8677512198976345,4.8677512198976345,12.174925682500678,11.86379910372885,True,False
2002,2392060886094600000,23921,1248,1245,1065,2000,67,65,4.788074331349417,4.707122942091421,10.285402218862249,10.056637715113201,True,False
2003,9973264462731425825,99733,8926,8876,7336,2000,113,111,5.547914700627515,5.547558394524374,13.123798091251855,12.840777923595054,True,False
2004,86899120622829261,869,827,825,763,2000,59,59,4.483970301786606,4.483970301786606,9.691743519171276,9.57553924683453,True,False
2005,3373219736383121,34,1390,1325,1308,2000,132,132,4.3011736362154505,4.3011736362154505,10.44086916761087,10.353146825498083,True,False
2006,99750000000000000,998,3945,3895,3581,2000,80,78,4.289603429802031,4.287740546328831,11.945809584900822,11.806146803320525,True,False
2007,9711288805795462243,97113,4393,4390,3596,2000,46,46,4.648128185356755,4.648128185356754,12.100990784092762,11.812177305514448,True,False
2008,984847504426097482,9848,2344,2343,1924,2000,55,55,4.4204188597878735,4.420418859787874,11.194756854422248,10.909893083770042,True,False
2009,194425265752502484,1944,2884,2858,2590,2000,62,60,4.531978342211385,4.529994187601103,11.493855449240822,11.338736382573916,True,False
2010,173307513005296544,1733,180,180,178,2000,57,57,4.534368604202059,4.534368604202059,7.491853096329675,7.475733430966398,True,False
2011,1289334766878375762,12893,7662,7597,6584,2000,150,150,5.130096126823703,5.130096126823703,12.90350531042388,12.684748620421626,True,False
2012,492765000000000000,4928,6130,6080,5373,2000,97,95,5.123505856737101,5.122790209368316,12.581671358578143,12.391512122707118,True,False
2013,18832009123989538,188,1958,1949,1856,2000,80,76,4.424054701363878,4.418859691765677,10.935165049603695,10.857980995127573,True,False
2014,59845842414412148026,598458,10184,10132,8404,2000,152,151,5.481782164014647,5.479969746263466,13.314016703901357,13.036860446673046,True,False
2015,47183046704110075,472,750,747,733,2000,46,46,4.51716154412034,4.5171615441203405,9.550746785383243,9.517669388133811,True,False
2016,489360978272408448,4894,1823,1821,1556,2000,56,56,4.442100043592739,4.442100043592739,10.832098846039134,10.603626344986193,True,False
2017,1712468095079371959,17125,2840,2838,2344,2000,61,61,4.568157827826386,4.568157827826387,11.471675214392045,11.194756854422248,True,False
2018,3940125000000000000,39401,6064,6062,5115,2000,154,134,4.691804180786603,4.655443282403524,12.566054038171092,12.320518524632691,True,False
2019,1995000000000000000,19950,7403,7376,6354,2000,153,153,4.732931956108368,4.732931956108367,12.853894313247615,12.633449374713493,True,False
2020,1002506265664160401,10025,513,512,475,2000,46,46,4.839260693659579,4.839260693659578,9.002815015607053,8.89178370321831,True,False
2021,7880250000000000000,78803,4109,4108,3268,2000,56,56,4.611266376046729,4.611266376046729,12.004571615167656,11.674192268145683,True,False
2022,869390607372000000,8694,748,747,693,2000,87,85,4.847325031394923,4.835147727705361,9.546894459887637,9.436711542137214,True,False
2023,1313650176839247879,13137,2721,2719,2190,2000,57,57,4.49312038171383,4.4931203817138305,11.409921241249679,11.096715154488535,True,False
2024,7438723222443809112,74387,3741,3738,2998,2000,65,65,4.906233853081138,4.9062338530811385,11.869208250550827,11.54978466794786,True,False
2025,20050125313283208,201,332,331,327,2000,56,56,4.480288921283762,4.480288921283762,8.375039431346925,8.353146825498083,True,False
2026,836335244666406347664,8363352,1542,1541,1345,0,0,0,0.0,0.0,10.590587049915035,10.393390457443987,False,True
2027,13570575123426439532,135706,6782,6780,5645,2000,180,166,6.47210278896617,6.46756263896434,12.72749506902543,12.462757865660363,True,False
2028,34063465952056886082,340635,8616,8591,7255,2000,121,120,5.756411925654909,5.756348866066955,13.072802534544207,12.824759898954106,True,False
2029,109026750000000000,1090,3893,3844,3517,2000,82,80,4.326356822467122,4.324419033595302,11.926666629347283,11.780129619625306,True,False
2030,5286750000000000000,52868,8423,8394,7122,2000,206,206,5.041773266849824,5.041773266849825,13.04011845076483,12.798066720363062,True,False
2031,99750000000000000,998,4002,3973,3668,2000,143,143,4.746417048433484,4.746417048433484,11.966505451905741,11.840777923595054,True,False
2032,8778000000000000000,87780,8757,8728,7374,2000,219,219,5.445504930988736,5.445504930988735,13.096220996223424,12.848231701093818,True,False
2033,9181714170015706253,91817,8912,8878,7522,2000,226,225,5.568051805023966,5.565366845682972,13.121533517340032,12.876900591040306,True,False
2034,5087250000000000000,50873,8663,8620,7334,2000,153,152,5.656402862001301,5.656327292973017,13.080651001949818,12.840384550711667,True,False
2035,9075308239128525438,90753,8828,8779,7433,2000,144,144,5.506515555589201,5.506515555589202,13.107870914279614,12.85972889267839,True,False
2036,199500000000000000,1995,4937,4882,4440,2000,125,125,4.6747642366843465,4.6747642366843465,12.269418929741096,12.116343961237469,True,False
2037,428925000000000000,4289,4766,4719,4181,2000,80,78,4.418830750260277,4.4172091157721685,12.21856323619027,12.029632328044137,True,False
2038,337546011550662125,3375,5540,5491,4930,2000,124,124,5.07990376827801,5.079903768278008,12.43567026093655,12.267371931265274,True,False
2039,1775550000000000000,17756,2915,2913,2400,2000,61,61,5.170426131412133,5.170426131412133,11.509280168087859,11.228818690495881,True,False
2040,4912280701754385964,49123,2353,2348,1911,2000,76,74,4.853597217865319,4.810119936425849,11.200285605224298,10.900112062977456,True,False
2041,4010025062656641604,40100,2405,2401,1954,2000,44,43,4.5575195917551525,4.504159238710314,11.231821178657404,10.932214751968385,True,False
2042,498750000000000000,4988,4471,4427,3914,2000,80,78,4.619129268214184,4.617878106632939,12.126381830542641,11.934428040626804,True,False
2043,538650000000000000,5387,4546,4510,3969,2000,81,79,4.74100047329753,4.739896398865268,12.150381968817848,11.954559846999834,True,False
2044,10000000000000000,100,1324,1297,1249,2000,63,61,4.291418856339448,4.288635487826055,10.370687406807217,10.286557761607957,True,False
2045,10025062656641604,100,1907,1860,1785,2000,78,76,4.2811146092442485,4.279041034727582,10.897089128312755,10.801708358916462,True,False
