ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
2748,7469176732041864717,747,80,80,77,2000,35,34,4.293305613717107,4.249159136982422,6.321928094887363,6.266786540694901,True,False
2749,300000000000000000,30,51,46,44,2000,32,31,4.2009356788623275,4.187028287865096,5.672425341971495,5.459431618637297,True,False
2750,9984848742925289749,998,244,209,205,2000,64,63,5.225177535486377,5.212520023442811,7.930737337562887,7.679480099505446,True,False
2751,6895063273311128593,690,227,176,172,2000,53,52,4.680163495784308,4.665998632851164,7.826548487290915,7.426264754702098,True,False
2752,25528430221931801738,2553,159,126,122,2000,64,64,5.768196079453823,5.768196079453823,7.312882955284356,6.930737337562887,True,False
2753,23850767681798353662,2385,171,147,142,2000,66,66,5.538839623716346,5.538839623716346,7.417852514885898,7.149747119504682,True,False
2754,7218091990009666990,722,213,182,177,2000,62,62,4.853581556866892,4.853581556866893,7.734709620225838,7.467605550082998,True,False
2755,6899462613730700859,690,142,95,94,2000,40,40,4.8783319451672895,4.8783319451672895,7.149747119504682,6.554588851677638,True,False
2756,12298467028154439075,1230,201,161,161,2000,65,65,5.478583046655658,5.478583046655658,7.651051691178929,7.330916878114617,True,False
2757,169463166112316643569,16946,155,129,127,0,0,0,0.0,0.0,7.2761244052742375,6.9886846867721655,False,True
2758,5179148808451800000,518,34,34,32,2000,32,30,4.468831755395925,4.375240802704628,5.087462841250339,5.0,True,False
2759,199500000000000000,20,49,44,43,2000,27,26,4.134504494983796,4.112940352042782,5.614709844115208,5.426264754702098,True,False
2760,13555619254493271589,1356,131,122,120,2000,40,40,4.664220686112033,4.664220686112033,7.03342300153745,6.906890595608519,True,False
2761,5000000000000000,1,33,5,5,5,5,5,2.321928094887362,2.321928094887362,5.044394119358453,2.321928094887362,False,False
2762,44887500000000000,4,51,34,34,2000,34,34,4.322266451990303,4.322266451990302,5.672425341971495,5.087462841250339,True,False
2763,2024276772797943934,202,41,41,39,2000,28,27,4.324640865376885,4.284947170679825,5.357552004618084,5.285402218862249,True,False
