from_addr,sh_tx,delay_h,sh_amt,un_amt,amt_ratio,self_bc,tok,from_in_ppoi,sh_tx_in_ppoi,any_ppoi_hit,is_forced_candidate,is_candidate_loose
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1c634e24eb3afe3ae0a09f8f3a5cc7b901caecb9e0b15bc1c417bd0f3b04b44b,2163.3733333333334,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0006113607327443,0.030644648257859654,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0284269445972035,1.4249095036192232,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0152278090329613,0.7632986983940502,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0089304565063406,0.44764193014238596,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0063130538858914,0.3164438038040802,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0044091470735129,0.22100987837157396,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0031753732783585,0.15916658036884712,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.002712657996405,0.1359728319,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0022567427494937,0.11311993731797997,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0011034472559661,0.05531063939679699,True,WETH,False,False,False,False,False
0xad7384d743125364e2b0066beb8fcf87fc62cb48,0xd427b134f6123d48627f74769c72fa6e660bc0c9259cbfb589862c2f9ff4b61e,2778.423333333333,0.01995,0.0194563344832038,0.9752548613134737,True,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,138.22,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,138.23333333333332,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,187.14666666666668,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,187.20666666666668,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,187.62,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x0b7f64005d7d29c082a9b08c0566a5ad25cd1c246ad36e4e60529cf1419f863a,2183.7,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,142.3,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,142.31333333333333,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,191.22666666666666,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,191.28666666666666,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,191.7,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x543cb8eda17c7e91435337e7da06c5de8f3d073da1670ca9feb461455e931b42,2187.78,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0xc38cc42f6a95a4436f0ac00ae300b79e0f8028e3,0xedf6c8b9b047a7485b50041df9026e68417ffbe1bf7d1b9d8694c4cf86100143,2762.01,0.0651725951821301,0.009975,0.15305512956978395,False,WETH,False,False,False,False,False
0x9dbce12de171a66e32adb6f1476fae947f5434e8,0x6db441c252da00e9fef2c875668abd2f98981c8d30c5d227d106d7a651d8a630,881.87,0.3422728873304059,0.009975,0.029143412666428482,False,WETH,False,False,False,False,False
0x953951724ba25872f3da8803b067da189afcf117,0x32fa8df11ac09b342885083809997868131d167a1ca7df13a1ad6c90c6226d61,2327.0333333333333,0.002,0.0179862707373045,8.99313536865225,False,WETH,False,False,False,False,False
0x695c53807e82ae2b6cb0033a849e8ab19ae93ba0,0x0c1ab7573dbd4f8a059bf08232971914e4de2896e41a38cd499dc190151e172e,262.4033333333333,0.001995,0.001197,0.6,False,WETH,False,False,False,False,False
0x695c53807e82ae2b6cb0033a849e8ab19ae93ba0,0x8430e713c2e48de48c5b5c05e01f122a738a0c1174b537699057320120786e4f,262.50333333333333,0.003,0.001197,0.39899999999999997,False,WETH,False,False,False,False,False
0x9167468d9c02f85bc32b3bfc616663780f21691e,0x5f633bfcd03fe89bec817615d86b4d26483e2dbb5f87b2b84176c1e0d2945a79,1.7433333333333334,0.029925,0.0298501875,0.9974999999999999,False,WETH,True,True,True,False,True
0x89dc124f085f3a53e0e527680d4e980f41e05cec,0xc677d661642db8fc578f0311647f57e0fc9b53a34ab62e13edc416b9840962e9,2.0766666666666667,0.0169575,0.01691510625,0.9974999999999999,False,WETH,True,True,True,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,0.08666666666666667,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,163.26,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,163.27333333333334,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,212.18666666666667,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,212.24666666666667,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,212.66,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xc06337f606ca7f62f2643e131902124154621c5ad8d09ed465206be6258df0e7,2208.74,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,0.9033333333333333,0.00419949894,0.00417949894,0.9952375270750753,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,0.9633333333333334,0.00419949894,0.00417,0.9929756048468011,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,1.0233333333333334,0.00419949894,0.004187,0.997023706832987,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,2.14,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,165.31333333333333,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,165.32666666666665,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,214.24,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,214.3,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,214.71333333333334,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x2d5e21dc18e1fa853a6e7086c15a2a1fc8e48fe75060ddc0b05b3ff827862e93,2210.7933333333335,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,1.0133333333333334,0.00419949894,0.00417949894,0.9952375270750753,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,1.0733333333333333,0.00419949894,0.00417,0.9929756048468011,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,1.1333333333333333,0.00419949894,0.004187,0.997023706832987,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,2.25,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,165.42333333333335,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,165.43666666666667,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,214.35,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,214.41,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,214.82333333333332,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x3089deadf9bada1f14f4c517497bf5e8a91e414f13446a549fb8d66449731fba,2210.903333333333,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,1.7966666666666666,0.00419949894,0.00417949894,0.9952375270750753,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,1.8566666666666667,0.00419949894,0.00417,0.9929756048468011,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,1.9166666666666667,0.00419949894,0.004187,0.997023706832987,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,3.033333333333333,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,166.20666666666668,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,166.22,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,215.13333333333333,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,215.19333333333333,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,215.60666666666665,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x1db78bd00fefc5f00940068bd7aa1ceab6432e2c4adef4b58414a45fe05b40b0,2211.6866666666665,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,1.87,0.00419949894,0.00417949894,0.9952375270750753,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,1.93,0.00419949894,0.00417,0.9929756048468011,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,1.99,0.00419949894,0.004187,0.997023706832987,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,3.1066666666666665,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,166.28,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,166.29333333333332,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,215.20666666666668,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,215.26666666666668,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,215.68,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0x15e7fc3bfb526e8a36fe4de977c43a2b9c07c869e1a3c938f64dc2d77cd9c6e3,2211.76,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,1.4666666666666666,0.00419949894,0.00418849894,0.9973806398912914,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,3.8033333333333332,0.00419949894,0.00417949894,0.9952375270750753,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,3.8633333333333333,0.00419949894,0.00417,0.9929756048468011,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,3.9233333333333333,0.00419949894,0.004187,0.997023706832987,False,WETH,False,False,False,False,True
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,5.04,0.00419949894,0.00369,0.8786762546486082,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,168.21333333333334,0.00419949894,0.00457826,1.090191964663289,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,168.22666666666666,0.00419949894,0.00357724,0.8518254322978827,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,217.14,0.00419949894,0.0200994946999999,4.786164965670857,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,217.2,0.00419949894,0.0023,0.5476843863663411,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,217.61333333333334,0.00419949894,0.0016,0.38099783399397646,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xf12b60b35523c51f422640544d432c36eafa84c206292bb3fa93058d47972f6d,2213.693333333333,0.00419949894,0.04,9.524945849849411,False,WETH,False,False,False,False,False
0xb9f833993305e223447be224ea9083128542481c,0x867180b10705eec856909df7484d5c6072eb50d9bd9db7a748152ce076dc1392,23.60333333333333,0.0742174668769255,0.07,0.9431742007050806,False,WETH,False,False,False,False,False
0x44ee78bba9e1199fb558ab56d49b6c4b10047bed,0x40c49dcc8697d54736f66727f9f60f8feed218719a825c519e151b4a8c4cb369,2.94,0.005,0.9949686245689412,198.99372491378824,False,WETH,False,False,False,False,False
0x44ee78bba9e1199fb558ab56d49b6c4b10047bed,0x104dda08ee7109745e5b86a8cb17439439296644b61060e3273f2aa2ca667bc3,5.87,0.9974622802696153,0.9949686245689412,0.9974999999999999,False,WETH,False,False,False,False,True
0xd4d7ef52236eec244f3718708275f849943f43b8,0x77d8ee967e45680fd1266d28ff683c0261b15fe5a1830986e5c4cc1729a03526,1.2366666666666666,0.002806141472733,0.001995,0.7109406348130406,False,WETH,False,False,False,False,False
0x534d7b39137d456f3f5c061fbcb6663212a9c2ad,0x1d763aae33888bf5f875cf172e51ca03a376329a6db7af9a1e4c851c0643aa5c,9.876666666666667,99.74992320624555,0.009975,0.00010000007698627925,False,WETH,False,False,False,False,False
0xdbf01a7705451170e1191d354ee9eb84245f4861,0xc9f060aa76080aec893dd416840d82f0a396b4477833451f65e4b6b6abc3d13c,2278.4666666666667,0.029925,0.0271376252442292,0.9068546447528555,False,WETH,False,False,False,False,False
0xd9f7fb4766c01d0b760fe26b7d19c6f7989c5ca3,0xe87af2a5ce4121acb67f8e0bd6a889fcb0c9147681b8580b51f7bd0fd9e4ccea,430.4766666666667,0.0060792651749894,0.006001944433848,0.9872812356566539,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,78.27666666666667,0.01419949629,0.00418849894,0.29497517760188097,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,80.61333333333333,0.01419949629,0.00417949894,0.29434135230158925,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,80.67333333333333,0.01419949629,0.00417,0.2936723891351501,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,80.73333333333333,0.01419949629,0.004187,0.2948696147023677,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,81.85,0.01419949629,0.00369,0.25986837311959327,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,245.02333333333334,0.01419949629,0.00457826,0.32242411325704845,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,245.03666666666666,0.01419949629,0.00357724,0.25192724635727204,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,293.95,0.01419949629,0.0200994946999999,1.4155075848820762,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,294.01,0.01419949629,0.0023,0.16197757674120988,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,294.42333333333335,0.01419949629,0.0016,0.11268005338518948,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xd63af923afda820d8d7420b172c089840df7973c8885afc01a2dfde2333b42ae,2290.5033333333336,0.01419949629,0.04,2.817001334629737,False,WETH,False,False,False,False,False
0x9a2933cbc06ed875f1e2dd5ebcff5b8922274ee0,0xc2c592bd984f86b3cea2566baa744b285993969857e37b63091e9767a7ae5ba5,0.07666666666666666,0.0066472218519632,0.46,69.20184255083092,False,WETH,False,False,False,False,False
0xf7d12f63bb9cc3dd1579165442c4f8e8b1ef737f,0xcb2a31197c5dfc6cc08c24efb6f2d0508c8264da9b21df1ea836115930dbccb2,15.85,0.0131456136104783,0.0125695110701895,0.9561753024727889,False,WETH,False,False,False,False,False
0x8ceeffb2d780e31ccffd424cb081a920413b975f,0xb5b33dcabff572249ea8fc6b23e705346c10faa3682bdd7da0f3df3c72454416,473.3333333333333,0.748125,0.7661548125,1.0240999999999998,True,WETH,True,False,True,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,92.66,0.01419949629,0.00418849894,0.29497517760188097,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,94.99666666666667,0.01419949629,0.00417949894,0.29434135230158925,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,95.05666666666667,0.01419949629,0.00417,0.2936723891351501,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,95.11666666666666,0.01419949629,0.004187,0.2948696147023677,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,96.23333333333333,0.01419949629,0.00369,0.25986837311959327,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,259.4066666666667,0.01419949629,0.00457826,0.32242411325704845,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,259.42,0.01419949629,0.00357724,0.25192724635727204,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,308.3333333333333,0.01419949629,0.0200994946999999,1.4155075848820762,False,WETH,False,False,False,False,False
0x41a02d42fbccb4e4340134cc1585be9967611b59,0xb0d385ae7f3731dc45bb59e472443aa9ffd48edbad58f1ae094f215344093684,308.3933333333333,0.01419949629,0.0023,0.16197757674120988,False,WETH,False,False,False,False,False
